clauseId:ID(Clause),text,clauseNumber,:LABEL
cl_pol_allianz(agcs)_63eaac4d_c36bc39b,"means the actual report to any governmental, regulatory or judicial agency by any Insured or Company pursuant to an obligation to inform such agency of matters giving rise to actual or potential regulatory issues, where failure to give such notification or delay in notifying, can itself give rise to enforcement consequences.",,Clause
cl_pol_allianz(agcs)_63eaac4d_147b1429,means any entity or joint venture where the Policyholder controls either directly or indirectly through one or more other entities on or before the inception date of this policy either: the composition of the board of directors; or more than half of shareholder voting power or share capital.,,Clause
cl_pol_allianz(agcs)_63eaac4d_c350944a,"The Insurer shall only be liable for Loss in respect of a Wrongful Act, conduct or matter that occurred whilst such entity or joint venture is so controlled by the Policyholder.",,Clause
cl_pol_allianz(agcs)_63eaac4d_743137a2,"means any natural person who is named as a trustee of a trust fund, pension scheme, profit-sharing scheme or scheme for Employee Benefits established and maintained by the Company solely for the benefit of the employees of the Company.",,Clause
cl_pol_allianz(agcs)_63eaac4d_28fe87e8,means the United States of America its territories and possessions and/or any state or political subdivision thereof.,,Clause
cl_pol_allianz(agcs)_63eaac4d_9f9e60f1,means the Public Interest Disclosure Act 1998 (or any re-enactment thereof or the equivalent legislation in any other jurisdiction).,,Clause
cl_pol_allianz(agcs)_63eaac4d_dfbe5e2a,"means any actual or alleged misrepresentation, misstatement, misleading statement, error, omission, defamation, negligence, breach of warranty of authority, breach of fiduciary duty, breach of duty, Employment Practice Wrongful Act, Manslaughter Wrongful Act or any other act, including:",,Clause
cl_pol_allianz(agcs)_63eaac4d_377f74d6,"1. with respect to shareholder derivative actions only, any proposed act; 2. any violation of the Hong Kong Companies Ordinance (Cap. 622) (or any re-enactment thereof or the equivalent legislation in any other jurisdiction) and Sarbanes-Oxley; and 3. any violation of the U.K. Bribery Act 2010 (or any re-enactment thereof or the equivalent legislation in any other jurisdiction),",,Clause
cl_pol_allianz(agcs)_63eaac4d_288d75fd,by the Insured acting in their capacity as such or any matter claimed against the Insured solely because of such capacity.,,Clause
cl_pol_allianz(agcs)_63eaac4d_2612a379,AGCS Financial Lines Page 15 of 23 Directors’ & Officers’ Liability,,Clause
cl_pol_allianz(agcs)_63eaac4d_e3d28ea9,D&O 04-2016 AGCS D&O PROTECT 082015 ---,,Clause
cl_pol_allianz(agcs)_63eaac4d_f1b81e47,The Insurer shall not be liable for any Loss:,,Clause
cl_pol_allianz(agcs)_63eaac4d_673e3e10,"1. arising out of, based upon or attributable to the committing of a deliberately dishonest or a deliberately fraudulent act by the Insured; or 2. for the gaining of any personal profit, remuneration or advantage by the Insured to which they were not legally entitled,",,Clause
cl_pol_allianz(agcs)_63eaac4d_63a4ef4b,where such behaviour or gain is established by:,,Clause
cl_pol_allianz(agcs)_63eaac4d_2ad01655,"- a) a final, non-appealable adjudication in the underlying proceedings; or - b) a formal written admission by the Insured.",,Clause
cl_pol_allianz(agcs)_63eaac4d_3aba749d,"This exclusion shall not apply to that portion of any Loss resulting from a Securities Claim attributable to violations of Section 11, 12 or 15 of the Securities Act of 1933 (US) (as amended).",,Clause
cl_pol_allianz(agcs)_63eaac4d_ca37c947,"arising out of, based upon or attributable to:",,Clause
cl_pol_allianz(agcs)_63eaac4d_c50cb24c,"1. any Claim, Investigation, Company Crisis Event or Cyber Event first made or commenced prior to the inception date of this policy including any Related Claim thereto irrespective of when it arises; or 2. any circumstances which have been notified and accepted as a notification of circumstances under any other policy or certificate of insurance providing management liability cover and which attaches prior to the inception date of this policy.",,Clause
cl_pol_allianz(agcs)_63eaac4d_0e361958,"arising out of, based upon, or attributable to:",,Clause
cl_pol_allianz(agcs)_63eaac4d_c2108977,"1. any legal or arbitral proceeding involving any Company or Outside Entity or any Insured initiated prior to, or pending at the Continuity Date; or 2. any fact, circumstance, situation, transaction or event underlying or alleged in such proceeding or alleging or deriving from the same or essentially the same facts, or that has the same source or cause as the matters alleged in such litigation.",,Clause
cl_pol_allianz(agcs)_63eaac4d_e5c96dcc,"for bodily injury, sickness, mental anguish or emotional distress or disturbance, disease or death of any person howsoever caused, or damage to or loss of or destruction of any tangible property including loss of use thereof.",,Clause
cl_pol_allianz(agcs)_63eaac4d_1b9bdb96,This exclusion shall not apply to:,,Clause
cl_pol_allianz(agcs)_63eaac4d_07e9ec31,1. Non-Indemnifiable Loss; 2. mental anguish or emotional distress or disturbance in respect of an Employment Practice Wrongful Actor Cyber Event; 3. Manslaughter Wrongful Act.,,Clause
cl_pol_allianz(agcs)_63eaac4d_5b7dace2,AGCS Financial Lines,,Clause
cl_pol_allianz(agcs)_63eaac4d_2b4cb0c9,Page 16 of 23,,Clause
cl_pol_allianz(agcs)_63eaac4d_3e611295,Directors’ & Officers’ Liability,,Clause
cl_pol_allianz(agcs)_63eaac4d_4d5435d2,D&O 04-2016,,Clause
cl_pol_allianz(agcs)_63eaac4d_f1b14d9b,AGCS D&O PROTECT 082015 ---,,Clause
cl_pol_allianz(agcs)_63eaac4d_dac1afd4,"arising out of, based upon or attributable to any Claim brought or maintained in the United States of America by, on behalf of, or at the instigation of any Company or Outside Entity.",,Clause
cl_pol_allianz(agcs)_63eaac4d_3006521f,This exclusion shall not apply to:,,Clause
cl_pol_allianz(agcs)_63eaac4d_54bb1430,"1. any Claim against an Insured in the USA: 1. brought or maintained by an insolvency practitioner or the equivalent in any other jurisdiction directly or derivatively without the solicitation, voluntary assistance, participation or co-operation of any Insured or any Outside Entity’s directors or officers unless legally compelled to do so or unless protected under Whistleblowing Legislation; 2. for contribution or indemnity if the Claim directly results from another Claim covered under this policy; 3. brought or maintained by way of a shareholder derivative action on behalf of a Company or Outside Entity, which is brought without the solicitation, voluntary assistance, participation or co-operation of any Insured or any Outside Entity’s directors or officers unless legally compelled to do so or unless protected under Whistleblowing Legislation; 2. Defence Cost of an Insured.",,Clause
cl_pol_allianz(agcs)_63eaac4d_75a0c129,"arising out of, based upon, or attributable to any public offering of any Securities during the Policy Period, provided that this exclusion shall not apply to cover given under Extension 3.2.",,Clause
cl_pol_allianz(agcs)_63eaac4d_10e044a9,"If during the Policy Period the Policyholder or any Insured becomes aware of circumstances which are reasonably expected to give rise to a Claim, then the Policyholder or any Insured may give notice thereof to the Insurer in the manner and at the address identified in the Claim Notification clause below. In order for such notice to be effective, the notification of the circumstances must be made in writing, given during the Policy Period and include at least the following:",,Clause
cl_pol_allianz(agcs)_63eaac4d_2fb584a6,"1. the reasons for expecting such circumstances to give rise to a Claim, including full particulars as to the nature and date of the possible Wrongful Act; 2. the date on, and manner in which the Insured first became aware of such circumstances; 3. the identity of any potential Insureds and claimant.",,Clause
cl_pol_allianz(agcs)_63eaac4d_3789835b,"If during the Policy Period circumstances are notified in accordance with the requirements of this clause, then any later Claim arising out of, based upon or attributable to such notified circumstances shall be accepted by the Insurer as having been made at the same time as the circumstances were first notified to the Insurer.",,Clause
cl_pol_allianz(agcs)_63eaac4d_b3a8aeb6,"The Policyholder or any Insured shall give written notice to the Insurer of any Claim first made, commenced or which has occurred during the Policy Period (or Discovery Period, if applicable) as soon as reasonably practicable during the Policy Period (or Discovery Period, if applicable).",,Clause
cl_pol_allianz(agcs)_63eaac4d_60aacbcb,"In the event that it has not been practicable for the Policyholder or the Insured to give notice during the Policy Period (or Discovery Period, if applicable), then written notice may be given within 90 days of the expiry date of the Policy Period (or Discovery Period, if applicable). Such notice shall be deemed to have been given during the Policy Period.",,Clause
cl_pol_allianz(agcs)_63eaac4d_0c330138,All notifications must be in writing to the address specified in the Schedule.,,Clause
cl_pol_allianz(agcs)_63eaac4d_0d36ed76,AGCS Financial Lines Page 17 of 23 Directors’ & Officers’ Liability D&O 04-2016 AGCS D&O PROTECT 082015 ---,,Clause
cl_pol_allianz(agcs)_63eaac4d_aa7e56aa,"It shall be the duty of each Insured to defend any Claim made against it. The Insurer shall be entitled to participate fully in the investigation, defence and negotiation of any settlement of any Claim that involves or appears reasonably likely to involve the Insurer.",,Clause
cl_pol_allianz(agcs)_63eaac4d_2d7d5314,The Insurer shall accept as reasonable and necessary the retention of separate legal representation to the extent required by a material conflict of interest between Insureds.,,Clause
cl_pol_allianz(agcs)_63eaac4d_c2a91ba2,"In respect of any Claim brought or maintained by, on behalf of, or at the instigation of any Company, Insured, Outside Entity or any of their respective directors or officers:",,Clause
